"ID","Name","Description","SegmentClass","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","raisedLarynxEjective","loweredLarynxImplosive","click"
"887111c7b92516b05588fb7b76635a51","o̰ː","LATIN SMALL LETTER O - COMBINING TILDE BELOW - MODIFIER LETTER TRIANGULAR COLON","vowel","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","+","0","-","-","0"
"16eff3a566bcc971e448a25dac2d42c2","o̤ˑ","LATIN SMALL LETTER O - COMBINING DIAERESIS BELOW - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","+","-","0","-","-","0"
"47be8858e2bf9f9f3d279efafb4aa200","o̰ˑ","LATIN SMALL LETTER O - COMBINING TILDE BELOW - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","+","0","-","-","0"
"1b5cc9f6b75dae041dcb7d6f5e9aa3b7","ɔ̰ː","LATIN SMALL LETTER OPEN O - COMBINING TILDE BELOW - MODIFIER LETTER TRIANGULAR COLON","vowel","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","+","0","-","-","0"
"57e5af5e810e1554487db2d9f482a656","ɔ̤ˑ","LATIN SMALL LETTER OPEN O - COMBINING DIAERESIS BELOW - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","+","-","0","-","-","0"
"aa659ffcf0a07aa51d96779ec3e72b8d","ɔ̰ˑ","LATIN SMALL LETTER OPEN O - COMBINING TILDE BELOW - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","+","0","-","-","0"
"19662c597b2d72694a9784333973cc4c","ṳˑ","LATIN SMALL LETTER U - COMBINING DIAERESIS BELOW - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","+","-","0","-","-","0"
"b18c3e10685da7a533f573b8982c1563","l̥ː","LATIN SMALL LETTER L - COMBINING RING BELOW - MODIFIER LETTER TRIANGULAR COLON","consonant","0","-","-","-","+","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"5ea897f097d5462529005a6aa918fbbc","ɱð","LATIN SMALL LETTER M WITH HOOK - LATIN SMALL LETTER ETH","consonant","0","-","-","-","-","+","+,-","-,+","0,+","-","-","-","+,-","-","+,-","-,0","+,0","-,+","0,+","0,+","0,-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
"50a5c201864689c7550e6a6f07aafd9d","iːe","LATIN SMALL LETTER I - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER E","vowel","0","-,0","+,0","-","+","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"620d36570d47e52718ecb021745cbbfe","iːɛ","LATIN SMALL LETTER I - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER OPEN E","vowel","0","-,0","+,0","-","+","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","+,0","-,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"94f1f224c04e5bb7262a776138cc717c","uːa","LATIN SMALL LETTER U - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER A","vowel","0","-,0","+,0","-","+","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","-,0","0","0","0","+,0","+,0","-,0","-,0","+,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"b557a2ff8894463cec4441cb52de2573","uːʌ","LATIN SMALL LETTER U - MODIFIER LETTER TRIANGULAR COLON - LATIN SMALL LETTER TURNED V","vowel","0","-,0","+,0","-","+","-,0","+,0","+,0","0","+,0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","-,0","0","0","0","+,0","+,0","-,0","-,0","+,0","+,0","-,0","-,0","+,0","-,0","-,0","-,0","0","-,0","-,0","0"
"78b37e7f3e1f9a7eeb896592d22a712a","ɓʷ","LATIN SMALL LETTER B WITH HOOK - MODIFIER LETTER SMALL W","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","+","-","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","+","-"
"9b564739d92c38fbfcbbd71acd83cec4","ɗʷ","LATIN SMALL LETTER D WITH HOOK - MODIFIER LETTER SMALL W","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","+","-","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","+","-"
"0806f57c0f3bc3a4cc1e6b2268ff6500","ɤ̃ː","LATIN SMALL LETTER RAMS HORN - COMBINING TILDE - MODIFIER LETTER TRIANGULAR COLON","vowel","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
"555363838eacc8b0272367c1320500f7","ɾʷ","LATIN SMALL LETTER R WITH FISHHOOK - MODIFIER LETTER SMALL W","consonant","0","-","-","-","-","+","+","+","0","+","+","-","-","-","+","+","-","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
"49138d7771265051ed6a805c0b49185a","ɰ̃","LATIN SMALL LETTER TURNED M WITH LONG LEG - COMBINING TILDE","consonant","0","-","-","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","+","+","0","0","+","-","-","-","-","-","-","-"
"4ace4370dd38df5228b289162fbda580","b̤v̤","LATIN SMALL LETTER B - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER V - COMBINING DIAERESIS BELOW","consonant","0062+0076","0","-","-","-","-","+","-","-","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","+","+","+","-","-","-","-","-"
"b58f82d1e8fa7e40727fc2ba7e0d4c1f","b̤z̤","LATIN SMALL LETTER B - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER Z - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","0","0","0","-,0","0","0","0","0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"72a99788a760fca3f29d907c6d4137d2","d̤ɮ̤","LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER LEZH - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"657599e868bfe70bb3eed5a22b4b91ae","d̤ʒ̤","LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER EZH - COMBINING DIAERESIS BELOW","consonant","0064+0292","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","+","+","+","-","-","-","-","-"
"4f33b656bc847335d5a2263295a8c2e3","ɦ̤","LATIN SMALL LETTER H WITH HOOK - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
"733b6c2d161e0b55127dba0f40e6c165","m̤b̤","LATIN SMALL LETTER M - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER B - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","+,0","-,0","-,0","-,0","0","0","0","-,0","0","0","0","0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"f6c02648970a42af76ae3d0340d90c28","mbv","LATIN SMALL LETTER M - LATIN SMALL LETTER B - LATIN SMALL LETTER V","consonant","006D+0062+0076","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-"
"71676306dee307f551b45f21dc68bfe6","mbz","LATIN SMALL LETTER M - LATIN SMALL LETTER B - LATIN SMALL LETTER Z","consonant","0","-","-","-","-","+","+,-,-","-,-,+","0,-,+","-","-","-","+,-,-","-","+,+,-","-,-,0","-,-,0","-,-,+","0,0,+","0,0,-","0,0,+","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
"a03b652006a88b113490c4f3d044f55d","n̤d̤","LATIN SMALL LETTER N - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"dc8117023702726149ee1fe120b5e0b3","ndl","LATIN SMALL LETTER N - LATIN SMALL LETTER D - LATIN SMALL LETTER L","consonant","0","-","-","-","-","+","+,-,+","-,-,+","0,-,0","-,-,+","-","-","+,-,-","-,-,+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
"0da91327751dd815c6015aa0abde5cad","n̤d̤ɮ̤","LATIN SMALL LETTER N - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER LEZH - COMBINING DIAERESIS BELOW","consonant","0","-,0,-","-,0,-","-,0,-","-,0,-","+,0,+","+,0,-","-,0,-","0,0,-","-,0,-","-,0,-","-,0,-","+,0,-","-,0,-","-,0,-","0","0","+,0,+","+,0,+","-,0,-","-,0,-","-,0,-","0","0","0","0","0","0","0","+","-,0,-","+","-","-,0,-","-,0,-","-,0,-","-,0,-"
"814898f592d870d9413b3b5f933543ec","n̠̩d̠ʒ","LATIN SMALL LETTER N - COMBINING MINUS SIGN BELOW - COMBINING VERTICAL LINE BELOW - LATIN SMALL LETTER D - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER EZH","consonant","006E+0064+0292","0","+","-","-","-","+","+,-","-","+","-","-","-","+,-","-","-","0","0","-","+","+","+","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-"
"68050e912434e17f184adaa778efd852","n̤ɡ̤","LATIN SMALL LETTER N - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER SCRIPT G - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"65cc0a94fb5aa85d890322f5d767dad4","ŋ̤ɡǃ","LATIN SMALL LETTER ENG - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER SCRIPT G - LATIN LETTER RETROFLEX CLICK","consonant","0","-,0,-","-,0,-","-,0,-","-,0,-","+,0,+","+,0,-","-,0,-","0,0,-","-,0,-","-,0,-","-,0,-","+,0,-","-,0,-","-,0,-","0","0","-,0,-","0","0","0","+,0,+","+,0,+","-,0,-","-,0,-","-,0,-","0","0","0","+","-,0,-","+,+,-","-","-,0,-","-,0,-","-,0,-","-,0,-"
"e44a12eae79bff1045f50405a5193f35","psʰ","LATIN SMALL LETTER P - LATIN SMALL LETTER S - MODIFIER LETTER SMALL H","consonant","0","-","-","-","-","+","-","-,+","-,+","-","-","-","-","-","+,-","-,0","-,0","-,+","0,+","0,-","0,+","-","0","0","0","0","0","0","0","-","-","-,+","-","-","-","-","-"
"7c29fc8c7004ca0692b9718b61d58656","r̤","LATIN SMALL LETTER R - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
"6db7757e9299fce19340e4bec211fb9a","tlʱ","LATIN SMALL LETTER T - LATIN SMALL LETTER L - MODIFIER LETTER SMALL H WITH HOOK","consonant","0","-","-","-","-","+","-,+","-,+","-,0","-,+","-","-","-","-,+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","-,+","-","-,+","-","-","-","-","-"
"e6c8f0b80529e8ccaaae3e952c05d5ef","d̤̠ʒ̤","LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER EZH - COMBINING DIAERESIS BELOW","consonant","0064+0292","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","0","+","+","+","-","-","-","-","-"
"f17b6b2e03192d8663e9cd53734dfbd3","ɡ̤ǀ","LATIN SMALL LETTER SCRIPT G - COMBINING DIAERESIS BELOW - LATIN LETTER DENTAL CLICK","consonant","0","-,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"cd0d58f1f315b3c66c6eef6ed76691fe","ɡ̤ǁ","LATIN SMALL LETTER SCRIPT G - COMBINING DIAERESIS BELOW - LATIN LETTER LATERAL CLICK","consonant","0","-,0","-,0","-,0","-,0","+,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"3122ef446c21350c90d7b8da2c69eb0f","ɣ̤","LATIN SMALL LETTER GAMMA - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+","-","+","-","-","-","-","-"
"3d93bec9ee4f0fd1922c203b12dd25c0","ɟ̤","LATIN SMALL LETTER DOTLESS J WITH STROKE - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","-","+","-","+","+","-","+","-","0","0","0","+","-","+","-","-","-","-","-"
"cb310c54562491b0e04d812d373e8a1a","kxʼ","LATIN SMALL LETTER K - LATIN SMALL LETTER X - MODIFIER LETTER APOSTROPHE","consonant","006B+0078","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","-","-","-","+","-","+","-","-"
"f7d5af8cc9fd2298f3f139cf0d7298a8","kǀʼ","LATIN SMALL LETTER K - LATIN LETTER DENTAL CLICK - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-,+","0,+","0,+","0,-","+,-","+,0","-,0","-,0","-,0","0","0","0","-","-","-","-,+","-","-,+","-","-,+"
"d37e0c2aa3496d6c72dbcb9d7ec1a87d","kǁʰ","LATIN SMALL LETTER K - LATIN LETTER LATERAL CLICK - MODIFIER LETTER SMALL H","consonant","0","-","-","-","-","+","-","-","-","-","-","-","-","-,+","-","0","0","-,+","0,+","0,-","0,-","+,-","+,0","-,0","-,0","-,0","0","0","0","-","-","-,+","-","-","-","-","-,+"
"b028e58f3739c880d3faa06fcb036b04","ɮ̤","LATIN SMALL LETTER LEZH - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","+","-","+","+","-","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
"970abd75f7f2c15aafe63f2d9a81ebed","m̤b̤v̤","LATIN SMALL LETTER M - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER B - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER V - COMBINING DIAERESIS BELOW","consonant","006D+0062+0076","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","+","+","+","-","-","-","-","-"
"4c8a2258bacfba33ba84a68209fca070","mpfʼ","LATIN SMALL LETTER M - LATIN SMALL LETTER P - LATIN SMALL LETTER F - MODIFIER LETTER APOSTROPHE","consonant","006D+0070+0066","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","0","-","+,-","-","+","-","+","-","-"
"4454fcd1d383eb6d7025c45516ae1b74","mpʼ","LATIN SMALL LETTER M - LATIN SMALL LETTER P - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","0","0","+,-","-","-","-,+","-","-,+","-","-"
"dc5a6bba3da38f48cd20a3bc2775d9c5","n̤d̤z̤","LATIN SMALL LETTER N - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER Z - COMBINING DIAERESIS BELOW","consonant","006E+0064+007A","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","+","+","+","-","-","-","-","-"
"23f41e0025df43a48e5e6dc267d08983","n̤̠d̤̠ʒ","LATIN SMALL LETTER N - COMBINING DIAERESIS BELOW - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER D - COMBINING DIAERESIS BELOW - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER EZH","consonant","006E+0064+0292","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","-","0","0","-","+","+","+","-","0","0","0","0","0","0","+","+","+","-","-","-","-","-"
"5b0bdcdabdd541ef72409872a8b9e357","ntlʼ","LATIN SMALL LETTER N - LATIN SMALL LETTER T - LATIN SMALL LETTER L - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-,+","-,-,+","0,-,0","-,-,+","-","-","+,-,-","-,-,+","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+,-,-","-","-","-,-,+","-","-,-,+","-","-"
"9158586d0618863c28b4c76186b86d75","ntsʼ","LATIN SMALL LETTER N - LATIN SMALL LETTER T - LATIN SMALL LETTER S - MODIFIER LETTER APOSTROPHE","consonant","006E+0074+0073","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","-","+,-","-","+","-","+","-","-"
"e03bfd11316572719fb61198f60c7b7e","n̠t̠ʃʼ","LATIN SMALL LETTER N - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER T - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER ESH - MODIFIER LETTER APOSTROPHE","consonant","006E+0074+0283","0","-","-","-","-","+","+,-","-","+","-","-","-","+,-","-","-","0","0","-","+","+","+","-","0","0","0","0","0","0","-","+,-","-","+","-","+","-","-"
"221eb70e74c56b28688b89566be00947","ntʼ","LATIN SMALL LETTER N - LATIN SMALL LETTER T - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","0","0","+,-","-","-","-,+","-","-,+","-","-"
"c4b8e6f6d4f0720c6233a8cc9469556d","ɲ̤","LATIN SMALL LETTER N WITH LEFT HOOK - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","-","+","-","+","+","-","+","-","0","0","0","+","-","+","-","-","-","-","-"
"b07df6d1a51b5b7c5fa6f61c6268c2ab","ɲcʼ","LATIN SMALL LETTER N WITH LEFT HOOK - LATIN SMALL LETTER C - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-","-","0","0","+","-","+","-","+","+","-","+","-","0","0","0","+,-","-","-","-,+","-","-,+","-","-"
"3c302a7c77ede6574ffc42178ec3faa4","ɲ̤ɟ̤","LATIN SMALL LETTER N WITH LEFT HOOK - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER DOTLESS J WITH STROKE - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","+,0","-,0","+,0","-,0","+,0","+,0","-,0","+,0","-,0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"0249a5b4145c7489bbefd94ce3863479","ŋ̤ɡ̤","LATIN SMALL LETTER ENG - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER SCRIPT G - COMBINING DIAERESIS BELOW","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"b1c97e9ba08cbdceb345174576ddffc6","ŋkʼ","LATIN SMALL LETTER ENG - LATIN SMALL LETTER K - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","0","0","+,-","-","-","-,+","-","-,+","-","-"
"49b78a0bf19e2febc45eb8327888d2b9","ŋǀ","LATIN SMALL LETTER ENG - LATIN LETTER DENTAL CLICK","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-","-","0","0","-,+","0,+","0,+","0,-","+,-","+,0","-,0","-,0","-,0","0","0","0","+,-","-","-","-","-","-","-","-,+"
"46f120e008c35a7b447eaafd1350266d","ŋ̤ǀ","LATIN SMALL LETTER ENG - COMBINING DIAERESIS BELOW - LATIN LETTER DENTAL CLICK","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"ed0aff2827c80044057dea23e3586fbd","ŋǁ","LATIN SMALL LETTER ENG - LATIN LETTER LATERAL CLICK","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-,+","-","0","0","-,+","0,+","0,-","0,-","+,-","+,0","-,0","-,0","-,0","0","0","0","+,-","-","-","-","-","-","-","-,+"
"37ec4b200f23bcb1ef3162f13d663fca","ŋ̤ǁ","LATIN SMALL LETTER ENG - COMBINING DIAERESIS BELOW - LATIN LETTER LATERAL CLICK","consonant","0","-,0","-,0","-,0","-,0","+,0","+,0","-,0","0","-,0","-,0","-,0","+,0","-,0","-,0","0","0","-,0","0","0","0","+,0","+,0","-,0","-,0","-,0","0","0","0","+","-,0","+","-","-,0","-,0","-,0","-,0"
"87c75668d55aa37068f9f905f57f228a","ŋǁʼ","LATIN SMALL LETTER ENG - LATIN LETTER LATERAL CLICK - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-,+","-","0","0","-,+","0,+","0,-","0,-","+,-","+,0","-,0","-,0","-,0","0","0","0","+,-","-","-","-,+","-","-,+","-","-,+"
"1c4d9342ba5e9b21e3ab5f11bb0cc17f","ŋǃʼ","LATIN SMALL LETTER ENG - LATIN LETTER RETROFLEX CLICK - MODIFIER LETTER APOSTROPHE","consonant","0","-","-","-","-","+","+,-","-","0,-","-","-","-","+,-","-","-","0","0","-,+","0,+","0,-","0,-","+,-","+,0","-,0","-,0","-,0","0","0","0","+,-","-","-","-,+","-","-,+","-","-,+"
"9fe4e2979643fbea3e18e465ddfd954a","z̤","LATIN SMALL LETTER Z - COMBINING DIAERESIS BELOW","consonant","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","0","0","+","-","+","-","-","-","-","-"
"8931ee2624453b188f15b57c8d3867ee","l̪ʷ","LATIN SMALL LETTER L - COMBINING BRIDGE BELOW - MODIFIER LETTER SMALL W","consonant","0","-","-","-","-","+","+","+","0","+","-","-","-","+","+","+","-","+","+","+","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
"44020b460bc52ba1339bd2980d949320","aˑ","LATIN SMALL LETTER A - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","-","-","0"
"d391589ec3aa3c4d573cc23c10b38c80","eˑ","LATIN SMALL LETTER E - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
"a68d914350dd3c9279f245670f8f5d18","iˑ","LATIN SMALL LETTER I - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","-","-","0"
"b8a90ce150671b5cf72bfe85f549162a","oˑ","LATIN SMALL LETTER O - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
"d09de85ad2932c31ddce7978beb20b53","uˑ","LATIN SMALL LETTER U - MODIFIER LETTER HALF TRIANGULAR COLON","vowel","0","-","+","+","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","-","-","0"
"003789dccfeaf3f800dc6e7ba78540b0","ɲɟʑ","LATIN SMALL LETTER N WITH LEFT HOOK - LATIN SMALL LETTER DOTLESS J WITH STROKE - LATIN SMALL LETTER Z WITH CURL","consonant","0","-","-","-","-","+","+,-,-","-,-,+","0,-,+","-","-","-","+,-,-","-","-","0","0","+","-,-,+","+","-,-,+","+","+","-","+","-","0","0","0","+","-","-","-","-","-","-","-"
"be53a6550f73b9de879cf48ed99151c0","ɳɖr","LATIN SMALL LETTER N WITH RETROFLEX HOOK - LATIN SMALL LETTER D WITH TAIL - LATIN SMALL LETTER R","consonant","0","-","-","-","-","+","+,-,+","-,-,+","0,-,0","-,-,+","-","-,-,+","+,-,-","-","-","0","0","+","-,-,+","-","-","-","0","0","0","0","0","0","0","+","-","-","-","-","-","-","-"
"d261b2255d62e527667f86bccbdbba6b","jʔ","LATIN SMALL LETTER J - LATIN LETTER GLOTTAL STOP","consonant","0","-","-","-","-","-,+","+,-","+,-","0,-","+,-","-","-","-","-","-","0","0","-","0","0","0","+,-","+,0","-,0","+,0","-,0","+,0","0","0","+,-","-","-","-,+","-","-","-","-"
